userId;state;action_reward;n_state
191;340&4|900&4|300&4|331&4|891&3|270&3|316&5|307&3|754&3|345&4|301&4|343&3;896&3|332&2|86&5|339&3;340&4|900&4|300&4|331&4|891&3|270&3|316&5|307&3|754&3|345&4|301&4|343&3|896&3|332&2|86&5|339&3
255;565&1|860&2|559&4|53&3|879&3|564&1|436&4|665&3|258&4|324&5|264&2|300&3;763&5|976&1|1034&1|827&2;565&1|860&2|559&4|53&3|879&3|564&1|436&4|665&3|258&4|324&5|264&2|300&3|763&5|976&1|1034&1|827&2
931;678&3|281&3|476&3|690&4|344&4|845&3|181&4|347&4|50&3|269&3|306&4|471&3;300&5|909&5|286&5|272&5;678&3|281&3|476&3|690&4|344&4|845&3|181&4|347&4|50&3|269&3|306&4|471&3|300&5|909&5|286&5|272&5
303;150&5|943&2|67&5|233&4|209&5|735&4|546&2|29&2|739&5|204&4|558&4|583&1;388&2|376&2|426&3|831&4;150&5|943&2|67&5|233&4|209&5|735&4|546&2|29&2|739&5|204&4|558&4|583&1|388&2|376&2|426&3|831&4
556;523&5|319&3|170&4|48&5|187&5|209&5|496&5|243&1|286&4|321&4|707&3|64&5;192&5|427&5|603&5|520&5;523&5|319&3|170&4|48&5|187&5|209&5|496&5|243&1|286&4|321&4|707&3|64&5|192&5|427&5|603&5|520&5
25;604&4|82&4|86&4|729&4|357&4|527&4|238&4|183&4|135&3|929&4|208&4|837&4;1&5|7&4|174&5|25&5;604&4|82&4|86&4|729&4|357&4|527&4|238&4|183&4|135&3|929&4|208&4|837&4|1&5|7&4|174&5|25&5
663;749&3|268&3|300&4|475&4|1011&3|1324&3|273&4|948&4|287&5|319&1|696&3|100&4;98&5|187&5|23&4|318&4;749&3|268&3|300&4|475&4|1011&3|1324&3|273&4|948&4|287&5|319&1|696&3|100&4|98&5|187&5|23&4|318&4
573;528&4|685&3|22&4|479&4|283&4|157&4|495&2|10&4|1012&2|178&4|286&3|143&2;192&4|519&4|176&3|478&4;528&4|685&3|22&4|479&4|283&4|157&4|495&2|10&4|1012&2|178&4|286&3|143&2|192&4|519&4|176&3|478&4
457;218&4|22&5|727&4|529&4|64&5|448&4|65&5|948&1|230&4|181&4|756&2|636&4;219&4|98&5|540&3|758&2;218&4|22&5|727&4|529&4|64&5|448&4|65&5|948&1|230&4|181&4|756&2|636&4|219&4|98&5|540&3|758&2
28;450&1|185&5|11&4|89&4|195&4|200&2|209&4|218&3|79&4|143&4|184&4|449&2;665&3|145&3|800&4|859&3;450&1|185&5|11&4|89&4|195&4|200&2|209&4|218&3|79&4|143&4|184&4|449&2|665&3|145&3|800&4|859&3
175;195&3|31&4|100&2|186&4|98&5|669&1|508&1|64&5|50&5|273&2|660&3|11&5;9&4|419&5|193&4|12&4;195&3|31&4|100&2|186&4|98&5|669&1|508&1|64&5|50&5|273&2|660&3|11&5|9&4|419&5|193&4|12&4
843;450&2|239&3|441&2|444&2|95&2|162&2|446&3|674&2|474&3|219&2|172&3|23&2;200&3|135&5|1118&2|176&4;450&2|239&3|441&2|444&2|95&2|162&2|446&3|674&2|474&3|219&2|172&3|23&2|200&3|135&5|1118&2|176&4
868;202&3|172&5|429&2|405&1|23&5|1098&5|198&5|100&5|237&1|61&5|498&3|109&3;783&1|578&2|550&4|449&3;202&3|172&5|429&2|405&1|23&5|1098&5|198&5|100&5|237&1|61&5|498&3|109&3|783&1|578&2|550&4|449&3
137;51&1|260&3|210&5|96&5|243&4|300&5|118&5|121&5|866&3|257&5|249&4|687&4;79&5|89&5|183&5|892&3;51&1|260&3|210&5|96&5|243&4|300&5|118&5|121&5|866&3|257&5|249&4|687&4|79&5|89&5|183&5|892&3
897;736&3|228&4|588&4|222&4|22&5|530&3|705&3|141&4|66&3|132&5|89&4|23&3;369&4|411&5|866&5|840&3;736&3|228&4|588&4|222&4|22&5|530&3|705&3|141&4|66&3|132&5|89&4|23&3|369&4|411&5|866&5|840&3
307;197&4|634&3|1&5|472&3|200&3|655&4|121&1|132&4|393&3|71&5|154&5|114&5;173&5|463&5|474&5|62&3;197&4|634&3|1&5|472&3|200&3|655&4|121&1|132&4|393&3|71&5|154&5|114&5|173&5|463&5|474&5|62&3
912;197&5|64&4|648&3|661&2|602&5|194&4|238&4|507&3|268&2|611&3|185&3|646&3;423&5|246&2|143&5|418&4;197&5|64&4|648&3|661&2|602&5|194&4|238&4|507&3|268&2|611&3|185&3|646&3|423&5|246&2|143&5|418&4
765;151&4|222&2|275&4|847&4|15&2|283&4|137&5|10&4|1009&5|286&5|14&5|285&5;170&5|507&5|522&5|42&5;151&4|222&2|275&4|847&4|15&2|283&4|137&5|10&4|1009&5|286&5|14&5|285&5|170&5|507&5|522&5|42&5
668;554&3|258&2|286&4|82&4|257&3|29&3|367&5|328&4|231&2|403&4|358&3|307&4;294&3|354&4|752&4|355&2;554&3|258&2|286&4|82&4|257&3|29&3|367&5|328&4|231&2|403&4|358&3|307&4|294&3|354&4|752&4|355&2
871;1434&3|813&3|195&5|359&3|262&3|435&3|289&3|883&3|547&3|127&5|270&5|269&3;402&3|747&3|1072&3|662&3;1434&3|813&3|195&5|359&3|262&3|435&3|289&3|883&3|547&3|127&5|270&5|269&3|402&3|747&3|1072&3|662&3
312;265&1|602&4|428&3|427&5|173&3|611&5|211&4|1020&5|639&5|194&4|97&5|648&5;625&3|491&5|1126&4|1203&5;265&1|602&4|428&3|427&5|173&3|611&5|211&4|1020&5|639&5|194&4|97&5|648&5|625&3|491&5|1126&4|1203&5
5;185&3|50&4|428&5|95&4|373&3|368&1|239&4|267&4|398&2|62&4|383&3|219&3;24&4|440&1|437&1|452&1;185&3|50&4|428&5|95&4|373&3|368&1|239&4|267&4|398&2|62&4|383&3|219&3|24&4|440&1|437&1|452&1
348;225&3|7&4|819&4|243&3|742&4|409&4|123&5|111&5|928&5|412&2|827&4|924&4;1061&5|369&3|240&3|107&4;225&3|7&4|819&4|243&3|742&4|409&4|123&5|111&5|928&5|412&2|827&4|924&4|1061&5|369&3|240&3|107&4
411;8&3|4&4|117&2|228&3|451&4|449&3|182&3|186&5|181&5|161&2|229&3|22&4;258&4|527&4|1197&4|174&4;8&3|4&4|117&2|228&3|451&4|449&3|182&3|186&5|181&5|161&2|229&3|22&4|258&4|527&4|1197&4|174&4
223;276&4|742&3|597&4|620&2|411&1|476&3|278&4|1014&4|339&4|117&5|929&3|546&5;470&4|1291&3|216&5|11&3;276&4|742&3|597&4|620&2|411&1|476&3|278&4|1014&4|339&4|117&5|929&3|546&5|470&4|1291&3|216&5|11&3
269;387&3|531&5|792&4|597&1|135&4|50&3|433&3|182&4|316&4|1005&4|1427&2|168&4;664&5|475&5|56&5|51&2;387&3|531&5|792&4|597&1|135&4|50&3|433&3|182&4|316&4|1005&4|1427&2|168&4|664&5|475&5|56&5|51&2
42;64&5|685&4|318&5|44&3|427&4|168&3|684&4|58&5|73&4|468&4|215&5|87&4;582&3|941&4|627&2|625&3;64&5|685&4|318&5|44&3|427&4|168&3|684&4|58&5|73&4|468&4|215&5|87&4|582&3|941&4|627&2|625&3
486;305&3|818&3|718&3|1611&3|16&3|1375&3|458&3|813&5|597&3|405&4|294&2|262&1;220&3|685&3|1079&2|823&4;305&3|818&3|718&3|1611&3|16&3|1375&3|458&3|813&5|597&3|405&4|294&2|262&1|220&3|685&3|1079&2|823&4
423;750&5|1265&4|340&4|689&4|313&4|300&3|327&2|508&4|286&4|9&5|751&3|879&3;924&4|628&4|1134&4|823&3;750&5|1265&4|340&4|689&4|313&4|300&3|327&2|508&4|286&4|9&5|751&3|879&3|924&4|628&4|1134&4|823&3
702;688&1|748&2|271&1|313&5|258&5|1127&2|690&1|352&1|289&2|895&1|300&3|259&3;227&4|229&4|449&3|222&5;688&1|748&2|271&1|313&5|258&5|1127&2|690&1|352&1|289&2|895&1|300&3|259&3|227&4|229&4|449&3|222&5
368;379&4|201&5|145&2|573&3|164&3|559&3|569&3|672&2|396&2|184&5|7&4|56&4;50&4|127&4|11&4|183&5;379&4|201&5|145&2|573&3|164&3|559&3|569&3|672&2|396&2|184&5|7&4|56&4|50&4|127&4|11&4|183&5
449;983&2|291&2|269&5|1367&4|9&4|753&5|515&5|15&4|120&1|224&4|288&3|137&5;971&4|70&4|381&4|1006&4;983&2|291&2|269&5|1367&4|9&4|753&5|515&5|15&4|120&1|224&4|288&3|137&5|971&4|70&4|381&4|1006&4
893;820&3|410&4|118&4|928&3|286&4|471&4|147&3|358&2|259&3|1245&2|151&4|1012&3;144&4|1218&3|246&3|121&4;820&3|410&4|118&4|928&3|286&4|471&4|147&3|358&2|259&3|1245&2|151&4|1012&3|144&4|1218&3|246&3|121&4
262;821&3|423&4|588&4|559&3|411&2|727&3|581&3|1054&2|174&3|609&3|762&2|223&3;70&4|125&3|237&3|338&4;821&3|423&4|588&4|559&3|411&2|727&3|581&3|1054&2|174&3|609&3|762&2|223&3|70&4|125&3|237&3|338&4
221;222&3|1011&4|12&5|231&4|128&3|1437&3|150&5|156&5|56&5|318&5|550&4|174&4;1250&2|94&3|53&4|1407&3;222&3|1011&4|12&5|231&4|128&3|1437&3|150&5|156&5|56&5|318&5|550&4|174&4|1250&2|94&3|53&4|1407&3
422;200&5|717&3|109&2|1199&3|184&4|515&4|682&2|334&4|458&3|293&3|235&2|248&3;672&3|396&4|53&4|379&2;200&5|717&3|109&2|1199&3|184&4|515&4|682&2|334&4|458&3|293&3|235&2|248&3|672&3|396&4|53&4|379&2
676;269&2|1654&1|354&4|993&5|1527&1|890&1|316&4|286&4|9&2|687&1|295&1|895&1;173&5|169&5|22&5|520&4;269&2|1654&1|354&4|993&5|1527&1|890&1|316&4|286&4|9&2|687&1|295&1|895&1|173&5|169&5|22&5|520&4
313;840&2|237&2|121&4|628&4|163&2|229&3|748&3|740&2|496&5|501&5|228&3|526&4;142&3|629&3|946&3|402&3;840&2|237&2|121&4|628&4|163&2|229&3|748&3|740&2|496&5|501&5|228&3|526&4|142&3|629&3|946&3|402&3
490;741&4|137&3|286&2|1383&1|1012&3|298&3|292&3|257&3|515&3|764&1|993&1|124&4;224&2|547&4|302&4|1128&4;741&4|137&3|286&2|1383&1|1012&3|298&3|292&3|257&3|515&3|764&1|993&1|124&4|224&2|547&4|302&4|1128&4
570;305&5|268&3|302&4|886&2|243&1|271&4|245&1|303&5|288&2|340&3|748&3|690&3;879&2|327&4|286&4|321&1;305&5|268&3|302&4|886&2|243&1|271&4|245&1|303&5|288&2|340&3|748&3|690&3|879&2|327&4|286&4|321&1
592;262&5|32&5|522&5|242&5|319&4|272&5|1264&4|1016&4|597&2|480&4|99&5|971&4;1071&4|59&4|735&5|1073&5;262&5|32&5|522&5|242&5|319&4|272&5|1264&4|1016&4|597&2|480&4|99&5|971&4|1071&4|59&4|735&5|1073&5
36;307&4|269&3|875&3|1026&5|885&5|878&5|319&2|310&4|268&2|339&5|289&2|873&3;883&5|261&5|358&5|882&5;307&4|269&3|875&3|1026&5|885&5|878&5|319&2|310&4|268&2|339&5|289&2|873&3|883&5|261&5|358&5|882&5
678;15&3|277&3|275&2|1115&3|924&2|50&4|111&4|25&2|181&3|127&5|100&5|285&3;237&3|282&3|117&4|276&5;15&3|277&3|275&2|1115&3|924&2|50&4|111&4|25&2|181&3|127&5|100&5|285&3|237&3|282&3|117&4|276&5
306;275&4|257&4|303&3|283&3|286&4|285&4|321&3|744&4|25&3|1251&5|235&4|306&5;476&3|756&3|287&4|13&4;275&4|257&4|303&3|283&3|286&4|285&4|321&3|744&4|25&3|1251&5|235&4|306&5|476&3|756&3|287&4|13&4
729;346&1|288&2|879&3|354&5|362&4|901&1|300&4|338&1|294&2|322&4|690&2|751&3;272&4|748&4|328&3|333&4;346&1|288&2|879&3|354&5|362&4|901&1|300&4|338&1|294&2|322&4|690&2|751&3|272&4|748&4|328&3|333&4
318;257&5|8&4|435&5|69&5|631&4|285&4|898&4|213&4|404&3|1204&2|265&4|50&2;40&4|138&4|869&3|381&1;257&5|8&4|435&5|69&5|631&4|285&4|898&4|213&4|404&3|1204&2|265&4|50&2|40&4|138&4|869&3|381&1
89;212&3|387&5|237&4|151&5|197&5|1074&5|845&2|1048&3|235&5|732&5|111&4|321&4;268&5|49&4|269&5|739&2;212&3|387&5|237&4|151&5|197&5|1074&5|845&2|1048&3|235&5|732&5|111&4|321&4|268&5|49&4|269&5|739&2
529;269&3|682&4|300&4|270&4|321&4|333&4|310&4|340&1|307&5|327&4|268&5|873&4;324&2|271&4|301&4|264&2;269&3|682&4|300&4|270&4|321&4|333&4|310&4|340&1|307&5|327&4|268&5|873&4|324&2|271&4|301&4|264&2
712;196&4|1037&4|1053&4|655&5|738&4|71&5|731&5|40&5|88&4|969&4|716&5|402&4;652&3|140&4|400&3|142&4;196&4|1037&4|1053&4|655&5|738&4|71&5|731&5|40&5|88&4|969&4|716&5|402&4|652&3|140&4|400&3|142&4
341;887&5|682&3|1280&2|358&1|895&4|872&4|294&3|1527&4|876&4|335&4|881&5|288&4;877&3|908&3|948&3|330&5;887&5|682&3|1280&2|358&1|895&4|872&4|294&3|1527&4|876&4|335&4|881&5|288&4|877&3|908&3|948&3|330&5
819;327&4|177&4|147&5|346&5|302&5|1537&5|246&4|744&5|300&5|286&5|1160&4|303&4;70&4|381&4|533&4|255&1;327&4|177&4|147&5|346&5|302&5|1537&5|246&4|744&5|300&5|286&5|1160&4|303&4|70&4|381&4|533&4|255&1
127;300&5|901&5|258&5|222&5|230&5|286&1|750&1|50&4|343&5|228&5|271&5|690&1;450&5|62&5|449&4|380&5;300&5|901&5|258&5|222&5|230&5|286&1|750&1|50&4|343&5|228&5|271&5|690&1|450&5|62&5|449&4|380&5
828;652&5|512&5|462&3|921&4|895&2|6&1|1268&2|382&3|737&1|170&3|547&2|510&3;903&4|958&5|904&3|985&3;652&5|512&5|462&3|921&4|895&2|6&1|1268&2|382&3|737&1|170&3|547&2|510&3|903&4|958&5|904&3|985&3
60;141&3|228&4|494&4|194&4|675&4|417&4|492&5|605&3|493&5|210&4|50&5|28&5;1123&4|604&4|71&3|637&4;141&3|228&4|494&4|194&4|675&4|417&4|492&5|605&3|493&5|210&4|50&5|28&5|1123&4|604&4|71&3|637&4
650;1215&3|530&4|429&4|323&3|15&3|579&3|357&4|216&4|133&4|161&3|238&4|206&4;235&3|670&3|72&2|565&3;1215&3|530&4|429&4|323&3|15&3|579&3|357&4|216&4|133&4|161&3|238&4|206&4|235&3|670&3|72&2|565&3
11;744&4|83&5|425&4|57&2|120&2|427&4|724&3|580&5|238&3|86&4|690&4|211&3;98&2|414&3|185&4|573&3;744&4|83&5|425&4|57&2|120&2|427&4|724&3|580&5|238&3|86&4|690&4|211&3|98&2|414&3|185&4|573&3
253;22&5|125&3|487&4|222&4|496&5|659&5|679&3|966&5|747&3|202&5|490&5|273&3;732&4|81&4|705&5|685&2;22&5|125&3|487&4|222&4|496&5|659&5|679&3|966&5|747&3|202&5|490&5|273&3|732&4|81&4|705&5|685&2
914;381&3|724&3|155&5|775&3|781&5|736&3|1355&1|451&2|1406&4|371&4|778&5|313&3;387&3|88&2|739&2|402&5;381&3|724&3|155&5|775&3|781&5|736&3|1355&1|451&2|1406&4|371&4|778&5|313&3|387&3|88&2|739&2|402&5
701;303&4|344&3|316&5|751&4|300&3|269&5|292&4|312&3|286&4|289&4|689&3|100&5;257&4|237&5|19&5|255&3;303&4|344&3|316&5|751&4|300&3|269&5|292&4|312&3|286&4|289&4|689&3|100&5|257&4|237&5|19&5|255&3
29;270&4|300&3|98&4|748&2|326&2|689&2|539&2|306&4|286&5|302&4|657&4|343&3;180&4|1019&4|12&5|79&4;270&4|300&3|98&4|748&2|326&2|689&2|539&2|306&4|286&5|302&4|657&4|343&3|180&4|1019&4|12&5|79&4
562;230&1|56&1|727&5|427&4|480&4|636&2|66&1|133&2|174&5|462&5|181&3|582&4;231&1|161&3|504&4|88&5;230&1|56&1|727&5|427&4|480&4|636&2|66&1|133&2|174&5|462&5|181&3|582&4|231&1|161&3|504&4|88&5
606;516&4|147&5|660&5|174&5|100&5|216&5|249&3|194&4|203&5|56&5|1&5|969&5;1110&2|951&2|258&4|729&4;516&4|147&5|660&5|174&5|100&5|216&5|249&3|194&4|203&5|56&5|1&5|969&5|1110&2|951&2|258&4|729&4
167;521&5|1200&4|659&4|288&3|615&5|698&4|392&1|674&2|237&4|513&4|726&1|86&4;241&5|435&5|136&4|478&5;521&5|1200&4|659&4|288&3|615&5|698&4|392&1|674&2|237&4|513&4|726&1|86&4|241&5|435&5|136&4|478&5
349;9&4|121&2|544&4|455&2|459&4|546&3|985&3|284&5|619&4|1128&3|10&5|291&3;1117&3|412&1|475&4|120&3;9&4|121&2|544&4|455&2|459&4|546&3|985&3|284&5|619&4|1128&3|10&5|291&3|1117&3|412&1|475&4|120&3
786;197&3|280&3|281&4|418&4|322&3|70&4|265&4|404&4|86&4|173&4|286&4|238&4;699&4|546&4|230&4|724&4;197&3|280&3|281&4|418&4|322&3|70&4|265&4|404&4|86&4|173&4|286&4|238&4|699&4|546&4|230&4|724&4
205;322&3|315&4|268&2|286&2|304&3|313&3|300&3|269&3|678&1|875&2|328&3|326&4;316&4|243&2|984&1|289&4;322&3|315&4|268&2|286&2|304&3|313&3|300&3|269&3|678&1|875&2|328&3|326&4|316&4|243&2|984&1|289&4
106;82&3|77&4|318&5|692&3|286&4|70&3|435&3|778&4|566&4|25&4|739&3|196&5;244&4|1028&3|15&3|1115&4;82&3|77&4|318&5|692&3|286&4|70&3|435&3|778&4|566&4|25&4|739&3|196&5|244&4|1028&3|15&3|1115&4
52;288&3|1009&5|1086&4|111&4|15&5|471&4|275&4|100&4|815&4|117&4|235&2|405&4;427&5|318&5|463&5|191&5;288&3|1009&5|1086&4|111&4|15&5|471&4|275&4|100&4|815&4|117&4|235&2|405&4|427&5|318&5|463&5|191&5
466;331&5|127&3|882&5|405&3|7&4|313&5|902&5|651&3|273&4|899&5|898&1|550&3;87&3|24&4|568&3|98&3;331&5|127&3|882&5|405&3|7&4|313&5|902&5|651&3|273&4|899&5|898&1|550&3|87&3|24&4|568&3|98&3
485;288&3|307&3|294&1|328&2|889&5|538&3|319&3|346&4|242&5|311&3|321&3|313&4;301&2|341&4|326&2|245&3;288&3|307&3|294&1|328&2|889&5|538&3|319&3|346&4|242&5|311&3|321&3|313&4|301&2|341&4|326&2|245&3
453;164&3|697&4|412&2|50&5|367&2|1170&3|276&5|25&4|94&4|144&4|258&4|246&5;871&1|227&3|1037&1|575&2;164&3|697&4|412&2|50&5|367&2|1170&3|276&5|25&4|94&4|144&4|258&4|246&5|871&1|227&3|1037&1|575&2
749;22&5|118&3|435&4|175&3|228&5|808&3|621&3|428&3|9&3|208&5|173&5|204&4;1088&2|1013&1|449&3|932&3;22&5|118&3|435&4|175&3|228&5|808&3|621&3|428&3|9&3|208&5|173&5|204&4|1088&2|1013&1|449&3|932&3
910;12&4|127&5|293&4|56&4|117&4|628&1|121&1|1&4|222&4|284&3|181&1|300&4;831&1|751&3|210&4|313&4;12&4|127&5|293&4|56&4|117&4|628&1|121&1|1&4|222&4|284&3|181&1|300&4|831&1|751&3|210&4|313&4
697;815&3|244&5|310&3|628&4|122&4|473&5|325&4|928&3|596&4|288&2|979&5|298&4;126&5|1012&1|225&3|1160&1;815&3|244&5|310&3|628&4|122&4|473&5|325&4|928&3|596&4|288&2|979&5|298&4|126&5|1012&1|225&3|1160&1
802;448&3|559&2|261&3|443&4|379&4|687&3|258&5|196&3|266&3|263&1|294&4|176&5;424&2|264&4|7&5|194&4;448&3|559&2|261&3|443&4|379&4|687&3|258&5|196&3|266&3|263&1|294&4|176&5|424&2|264&4|7&5|194&4
329;294&2|137&5|1011&3|879&2|39&2|129&3|705&3|276&4|924&3|338&2|181&4|8&2;250&3|258&3|534&3|274&3;294&2|137&5|1011&3|879&2|39&2|129&3|705&3|276&4|924&3|338&2|181&4|8&2|250&3|258&3|534&3|274&3
280;448&3|673&4|173&3|67&4|1051&4|161&4|507&3|755&2|697&5|237&3|750&5|181&3;388&2|1217&5|103&3|575&2;448&3|673&4|173&3|67&4|1051&4|161&4|507&3|755&2|697&5|237&3|750&5|181&3|388&2|1217&5|103&3|575&2
715;977&2|231&3|237&4|222&3|176&5|234&4|95&4|121&4|22&4|228&3|208&3|150&4;376&2|73&4|183&3|1045&2;977&2|231&3|237&4|222&3|176&5|234&4|95&4|121&4|22&4|228&3|208&3|150&4|376&2|73&4|183&3|1045&2
723;137&3|168&5|189&3|178&3|172&4|174&4|164&4|748&5|191&3|258&4|50&4|28&3;433&3|1&3|150&3|988&1;137&3|168&5|189&3|178&3|172&4|174&4|164&4|748&5|191&3|258&4|50&4|28&3|433&3|1&3|150&3|988&1
829;294&2|170&4|257&4|639&4|1120&2|705&4|100&4|14&2|640&3|105&3|509&5|125&3;275&4|339&2|475&4|319&4;294&2|170&4|257&4|639&4|1120&2|705&4|100&4|14&2|640&3|105&3|509&5|125&3|275&4|339&2|475&4|319&4
434;275&3|763&5|1&4|121&4|288&5|1060&3|819&3|7&1|1152&5|424&1|125&5|975&5;406&3|369&4|546&5|756&2;275&3|763&5|1&4|121&4|288&5|1060&3|819&3|7&1|1152&5|424&1|125&5|975&5|406&3|369&4|546&5|756&2
612;25&3|300&4|15&4|924&5|117&4|275&5|926&2|878&2|7&3|237&3|476&3|864&4;147&4|480&4|604&4|127&2;25&3|300&4|15&4|924&5|117&4|275&5|926&2|878&2|7&3|237&3|476&3|864&4|147&4|480&4|604&4|127&2
539;19&5|133&4|527&4|956&5|45&4|1211&3|236&3|50&3|185&4|242&5|357&4|603&4;155&4|610&4|239&3|170&5;19&5|133&4|527&4|956&5|45&4|1211&3|236&3|50&3|185&4|242&5|357&4|603&4|155&4|610&4|239&3|170&5
801;895&5|881&3|294&5|302&4|300&5|326&4|681&1|328&5|301&5|355&3|354&4|332&5;259&3|343&4|299&2|358&4;895&5|881&3|294&5|302&4|300&5|326&4|681&1|328&5|301&5|355&3|354&4|332&5|259&3|343&4|299&2|358&4
144;514&5|304&4|72&4|262&3|333&3|713&4|531&5|223&4|1&4|343&2|284&3|298&3;127&4|960&2|31&3|182&3;514&5|304&4|72&4|262&3|333&3|713&4|531&5|223&4|1&4|343&2|284&3|298&3|127&4|960&2|31&3|182&3
565;1622&4|639&5|83&5|30&5|10&5|171&5|713&5|52&5|382&5|70&5|86&5|212&5;971&5|1018&5|638&4|730&5;1622&4|639&5|83&5|30&5|10&5|171&5|713&5|52&5|382&5|70&5|86&5|212&5|971&5|1018&5|638&4|730&5
483;50&5|271&3|151&2|274&4|250&3|405&3|612&3|121&2|228&5|144&2|450&4|109&5;538&2|1152&4|900&3|173&4;50&5|271&3|151&2|274&4|250&3|405&3|612&3|121&2|228&5|144&2|450&4|109&5|538&2|1152&4|900&3|173&4
679;710&4|751&5|50&5|8&2|95&3|169&3|222&4|520&4|83&5|143&2|223&5|527&4;121&2|111&3|73&4|588&3;710&4|751&5|50&5|8&2|95&3|169&3|222&4|520&4|83&5|143&2|223&5|527&4|121&2|111&3|73&4|588&3
16;770&3|178&5|693&4|66&4|7&5|482&5|15&5|209&5|200&5|471&3|144&5|294&4;4&5|51&4|180&5|161&5;770&3|178&5|693&4|66&4|7&5|482&5|15&5|209&5|200&5|471&3|144&5|294&4|4&5|51&4|180&5|161&5
272;98&4|79&5|474&5|133&1|175&5|604&4|317&4|187&5|234&4|69&4|498&4|654&5;469&5|208&4|134&5|772&2;98&4|79&5|474&5|133&1|175&5|604&4|317&4|187&5|234&4|69&4|498&4|654&5|469&5|208&4|134&5|772&2
522;480&5|514&2|23&5|12&5|492&4|96&3|523&5|205&4|128&4|543&4|173&4|510&5;530&4|200&4|208&5|430&5;480&5|514&2|23&5|12&5|492&4|96&3|523&5|205&4|128&4|543&4|173&4|510&5|530&4|200&4|208&5|430&5
222;357&4|58&3|840&3|619&4|580&3|101&4|470&3|815&2|71&4|26&3|379&1|419&2;1011&4|929&1|571&2|441&2;357&4|58&3|840&3|619&4|580&3|101&4|470&3|815&2|71&4|26&3|379&1|419&2|1011&4|929&1|571&2|441&2
502;288&5|263&1|678&3|271&5|328&4|338&4|264&3|539&3|266&3|333&4|682&5|301&1;683&3|243&3|681&1|261&2;288&5|263&1|678&3|271&5|328&4|338&4|264&3|539&3|266&3|333&4|682&5|301&1|683&3|243&3|681&1|261&2
110;451&4|684&4|161&5|326&4|232&3|226&3|423&4|33&4|307&4|765&3|332&3|338&1;585&2|1218&3|780&3|393&3;451&4|684&4|161&5|326&4|232&3|226&3|423&4|33&4|307&4|765&3|332&3|338&1|585&2|1218&3|780&3|393&3
878;921&4|165&4|155&3|99&4|137&3|175&2|485&3|317&4|584&4|111&4|732&4|14&5;1041&1|699&1|234&1|225&3;921&4|165&4|155&3|99&4|137&3|175&2|485&3|317&4|584&4|111&4|732&4|14&5|1041&1|699&1|234&1|225&3
827;326&3|268&4|294&4|690&3|358&2|689&3|245&3|286&3|302&4|301&4|300&3|343&4;333&3|347&3|313&3|938&3;326&3|268&4|294&4|690&3|358&2|689&3|245&3|286&3|302&4|301&4|300&3|343&4|333&3|347&3|313&3|938&3
24;79&4|475&4|8&5|727&3|191&5|699&3|318&5|200&5|367&2|763&5|324&5|237&4;9&5|12&5|216&4|100&5;79&4|475&4|8&5|727&3|191&5|699&3|318&5|200&5|367&2|763&5|324&5|237&4|9&5|12&5|216&4|100&5
138;13&4|187&5|117&4|509&4|1&4|116&2|185&4|26&5|222&4|603&4|194&5|487&3;602&4|435&5|518&4|517&4;13&4|187&5|117&4|509&4|1&4|116&2|185&4|26&5|222&4|603&4|194&5|487&3|602&4|435&5|518&4|517&4
190;354&4|895&3|508&3|327&2|15&4|291&3|148&4|989&3|751&4|300&4|147&4|118&3;363&2|546&3|696&3|823&2;354&4|895&3|508&3|327&2|15&4|291&3|148&4|989&3|751&4|300&4|147&4|118&3|363&2|546&3|696&3|823&2
322;194&5|508&4|272&4|513&4|608&3|89&3|216&3|654&5|1&2|505&4|591&3|346&3;182&5|528&5|302&5|603&5;194&5|508&4|272&4|513&4|608&3|89&3|216&3|654&5|1&2|505&4|591&3|346&3|182&5|528&5|302&5|603&5
377;154&5|689&3|338&3|100&3|288&5|354&4|258&4|173&5|1105&3|194&5|168&5|56&4;200&5|7&4|443&4|98&5;154&5|689&3|338&3|100&3|288&5|354&4|258&4|173&5|1105&3|194&5|168&5|56&4|200&5|7&4|443&4|98&5
806;127&5|403&4|56&5|588&4|169&5|655&3|172&3|238&4|408&5|522&3|186&4|1129&3;133&5|789&4|2&3|226&3;127&5|403&4|56&5|588&4|169&5|655&3|172&3|238&4|408&5|522&3|186&4|1129&3|133&5|789&4|2&3|226&3
234;923&4|659&3|481&5|223&3|863&5|435&3|1039&3|589&3|732&2|210&3|241&2|234&4;219&2|867&4|163&3|663&4;923&4|659&3|481&5|223&3|863&5|435&3|1039&3|589&3|732&2|210&3|241&2|234&4|219&2|867&4|163&3|663&4
505;204&3|117&4|724&4|435&3|71&4|951&3|748&1|183&3|140&4|742&4|202&3|123&3;177&3|88&4|498&5|182&1;204&3|117&4|724&4|435&3|71&4|951&3|748&1|183&3|140&4|742&4|202&3|123&3|177&3|88&4|498&5|182&1
169;483&3|258&5|321&3|606&5|204&3|331&5|300&5|133&4|498&3|683&3|50&5|308&3;213&5|174&4|443&4|234&4;483&3|258&5|321&3|606&5|204&3|331&5|300&5|133&4|498&3|683&3|50&5|308&3|213&5|174&4|443&4|234&4
620;1219&3|420&3|101&2|1066&5|288&4|123&3|82&5|595&5|300&3|683&3|678&3|588&5;393&5|1036&4|138&5|1043&4;1219&3|420&3|101&2|1066&5|288&4|123&3|82&5|595&5|300&3|683&3|678&3|588&5|393&5|1036&4|138&5|1043&4
